Код НО;Дата регистрации ККТ в НО;Адрес места установки;Регистрационный номер;Модель;Срок окончания действия ФН;Состояние;Заводской номер ККТ;Наименование ОФД;Заводской номер ФН;КПП;ККТ правопредшественника (1-да, 0-нет);ККТ используется при приеме денежных средств при реализации лотерейных билетов;ККТ используется при приеме ставок и выплате денежных средств в виде выигрыша;ККТ используется при осуществлении деятельности банковского платежного агента (субагента);ККТ входит в состав автоматического устройства для расчетов;ККТ используется для расчетов в информационно-телекоммуникационной сети «Интернет»;ККТ используется для развозной и (или) разносной торговли (оказания услуг, выполнения работ);ККТ применяется только при оказании услуг;ККТ используется при осуществлении деятельности платежного агента (субагента);ККТ используется при продаже подакцизных товаров;Наименование места установки ККТ;ККТ используется при осуществлении расчетов за маркированные товары
9965;28.03.2018 09:25:58;630110,РОССИЯ,54,Новосибирская область, ,Новосибирск г , , ,Богдана Хмельницкого ул элем. улично-дорожн.сети,,д. 54, , , ,;0001726834051443;РР-03Ф;;ККТ снята с регистрации;0268370014002961;Общество с ограниченной ответственностью «Эвотор ОФД»;9282440300615956;540201001;0;2;2;2;2;2;2;2;2;2;630110, Новосибирск г, Богдана Хмельницкого ул, 54 аптека;2
9965;28.03.2018 09:08:48;632640,РОССИЯ,54,Новосибирская область,Коченевский р-н м.р-н., ,Коченево рп н.п., ,Кузнецкая ул элем. улично-дорожн.сети,,д. 176, , , ,;0001726706015822;РР-03Ф;;ККТ снята с регистрации;0303780014002969;Общество с ограниченной ответственностью «ПЕТЕР-СЕРВИС Спецтехнологии»;8710000101213533;540201001;0;2;2;2;2;2;2;2;2;2;Аптека;2
9965;27.03.2018 01:11:43;632336,РОССИЯ,54,Новосибирская область, ,Барабинск г , , ,Кирова ул ,, 16, , , ,;0001724813033208;РР-03Ф;;ККТ снята с регистрации;0433400014003299;Общество с ограниченной ответственностью «ПЕТЕР-СЕРВИС Спецтехнологии»;9286000100038204;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;27.03.2018 09:19:33;630039,РОССИЯ,54,Новосибирская область, ,Новосибирск г , , ,Гусинобродское ш элем. улично-дорожн.сети,,д. 64, , , ,;0001723377060851;РР-03Ф;;ККТ снята с регистрации;0167950014002965;Общество с ограниченной ответственностью «Эвотор ОФД»;9288000100022425;540201001;0;2;2;2;2;2;2;2;2;2;г Новосибирск, Гусинобродское шоссе, д 64  аптека;2
9965;26.03.2018 01:26:31;630049,РОССИЯ,54,Новосибирская область, ,Новосибирск г , , ,Красный пр-кт ,, 186, , , ,;0001722072046551;ШТРИХ-ФР-01Ф;;ККТ снята с регистрации;0405200002032215;Общество с ограниченной ответственностью «ПЕТЕР-СЕРВИС Спецтехнологии»;9284000100203143;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;28.03.2018 02:05:27;630017,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Бориса Богаткова ул элем. улично-дорожн.сети,,д. 186, , , ,;0001721228037973;РР-03Ф;28.03.2023 12:00:00;ККТ перерегистрирована;0038370014002909;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300686151;540201001;0;2;2;2;2;2;2;2;2;2;630017, Новосибирск г, Бориса Богаткова ул, 186 аптека;2
9965;27.03.2018 07:24:25;633203,РОССИЯ,54,Новосибирская область, ,Искитим г , , ,Индустриальный мкр ,, 11Б, , , ,;0001721136034804;РР-03Ф;;ККТ снята с регистрации;0175940014001915;Общество с ограниченной ответственностью «ПЕТЕР-СЕРВИС Спецтехнологии»;9282000100022860;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;23.03.2018 09:55:42;630032,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Котовского ул элем. улично-дорожн.сети,,д. 10, , , ,;0001718250024102;РР-03Ф;28.03.2023 12:00:00;ККТ перерегистрирована;0345810014002107;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300686045;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;23.03.2018 08:52:07;630032,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Котовского ул элем. улично-дорожн.сети,,д. 10, , , ,;0001718083044315;РР-03Ф;28.03.2023 12:00:00;ККТ перерегистрирована;0589880014001902;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300686352;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;23.03.2018 04:37:48;630112,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Фрунзе ул элем. улично-дорожн.сети,,д. 238, , , ,;0001717811004241;РР-03Ф;09.03.2023 12:00:00;ККТ перерегистрирована;0448690014001912;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300685906;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;22.03.2018 03:01:29;630005,РОССИЯ,54,Новосибирская область, ,Новосибирск г , , ,Фрунзе ул ,, 88, , , ,;0001716882017602;ШТРИХ-М-02Ф;;ККТ снята с регистрации;0231210008042233;Общество с ограниченной ответственностью «ПЕТЕР-СЕРВИС Спецтехнологии»;9284000100263217;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;22.03.2018 02:54:57;630005,РОССИЯ,54,Новосибирская область, ,Новосибирск г , , ,Фрунзе ул ,, 88, , , ,;0001716797043968;ШТРИХ-М-02Ф;;ККТ снята с регистрации;0376000008042228;Общество с ограниченной ответственностью «ПЕТЕР-СЕРВИС Спецтехнологии»;9284000100263397;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;22.03.2018 01:42:14;630090,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Морской пр-кт элем. улично-дорожн.сети,,д. 6, , , ,;0001716391038399;РР-03Ф;06.04.2023 12:00:00;ККТ перерегистрирована;0258970014001916;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300686309;540201001;0;2;2;2;2;2;2;2;2;2;630090, г Новосибирск, Морской пр-кт, д 6, аптека;2
9965;06.04.2018 01:51:49;630108,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Станиславского ул элем. улично-дорожн.сети,,д. 6, , , ,;0001716297042642;РР-03Ф;05.03.2023 12:00:00;ККТ перерегистрирована;0527390014002431;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300685260;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;22.03.2018 09:28:14;630066,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Комсомольская ул элем. улично-дорожн.сети,,д. 12, , , ,;0001714897023141;РР-03Ф;04.03.2023 12:00:00;ККТ перерегистрирована;0020150014002065;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300685219;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;02.04.2018 11:16:32;658839,РОССИЯ,22,Алтайский край,город Яровое г.о., ,Яровое г, ,А кв-л,,д. 23, , , ,;0001714789017404;РР-03Ф;25.02.2023 12:00:00;ККТ перерегистрирована;0417990014002480;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300684014;540201001;0;2;2;2;2;2;2;2;2;2;658839, Алтайский край, г Яровое, кв-л А, д 23, аптека;2
9965;06.04.2018 01:46:31;630117,РОССИЯ,54,Новосибирская область,город Новосибирск г.о., ,Новосибирск г, ,Демакова ул,,д. 1, , , ,;0001714772023549;РР-03Ф;21.03.2023 12:00:00;ККТ перерегистрирована;0520500014002476;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300686097;540201001;0;2;2;2;2;2;2;2;2;2;630117, г Новосибирск, ул Демакова, д 1, аптека;2
9965;06.04.2018 01:45:35;630119,РОССИЯ,54,Новосибирская область,город Новосибирск г.о., ,Новосибирск г, ,Зорге ул,,д. 179, , , ,;0001714658010980;РР-03Ф;04.03.2023 12:00:00;ККТ перерегистрирована;0327410014002437;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300685214;540201001;0;2;2;2;2;2;2;2;2;2;630119 г Новосибирск, ул Зорге, д 179 аптека;2
9965;06.04.2018 01:43:57;630112,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Фрунзе ул элем. улично-дорожн.сети,,д. 238, , , ,;0001714519008104;РР-03Ф;12.10.2022 12:00:00;ККТ перерегистрирована;0330960014002477;Общество с ограниченной ответственностью «Эвотор ОФД»;9282440300935148;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;06.04.2018 12:54:11;630075,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Дуси Ковальчук ул элем. улично-дорожн.сети,,д. 398, , , ,;0001714502009826;РР-03Ф;03.03.2023 12:00:00;ККТ перерегистрирована;0135160014002645;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300686365;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;10.01.2018 10:26:52;,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Дуси Ковальчук ул элем. улично-дорожн.сети,,д. 75/3, , , ,;0001578909052559;АТОЛ FPrint-22ПТК;31.08.2022 12:00:00;ККТ перерегистрирована;00106308590220;Общество с ограниченной ответственностью «Эвотор ОФД»;9282440300934803;540201001;0;2;2;2;2;2;2;2;2;2;Торговый зал;2
9965;;633203,РОССИЯ,54,Новосибирская область, ,Искитим г , , ,Индустриальный мкр ,, 11Б, , , ,;0001712069023240;РР-03Ф;;Отказ по заявлению;0505850014002152;Общество с ограниченной ответственностью "Ярус";9282000100022232;540201001;0;2;2;2;2;2;2;2;2;2;аптека;
9965;15.01.2021 05:28:20;630022,РОССИЯ,54,Новосибирская область,город Новосибирск м.р-н., ,Новосибирск г, ,3-й Бронный пер,,зд. 44, , , ,;0005061620043853;РИТЕЙЛ-01Ф;30.04.2022 12:00:00;ККТ перерегистрирована;0627230012146649;Общество с ограниченной ответственностью «Эвотор ОФД»;9289000100268137;540245093;0;2;2;2;2;2;2;2;2;2;630022,Новосибирск г,3-й Бронный пер,44, аптека;2
9965;10.07.2020 10:44:36;630087,РОССИЯ,54,Новосибирская область,город Новосибирск м.р-н., ,Новосибирск г, ,Немировича-Данченко ул,,д. 142, , , ,;0004613922053365;РИТЕЙЛ-01Ф;30.01.2023 12:00:00;ККТ перерегистрирована;0126450012146988;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300684513;540201001;0;2;2;2;2;2;2;2;2;2;630087, г Новосибирск, ул Немировича-Данченко, д 142;2
9965;17.12.2019 07:43:24;630049,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Линейная ул элем. улично-дорожн.сети,,д. 31А, , , ,;0004238632026830;Меркурий-185Ф;12.07.2022 12:00:00;ККТ перерегистрирована;04004592;Общество с ограниченной ответственностью «Эвотор ОФД»;9282440300934855;540201001;0;2;2;2;2;2;2;2;2;2;г Новосибирск, ул Линейная, д 31А офис;2
9965;09.12.2019 06:37:54;630049,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Красный пр-кт элем. улично-дорожн.сети,,д. 186, , , ,;0004213244037834;РИТЕЙЛ-01Ф;16.06.2022 12:00:00;ККТ перерегистрирована;0575270012155501;Общество с ограниченной ответственностью «Эвотор ОФД»;9280440300835102;540201001;0;2;2;2;2;2;2;2;2;2;г Новосибирск, Красный пр-кт, д 186 аптека;2
9965;01.10.2019 06:05:43;660020,РОССИЯ,24,Красноярский край,город Красноярск м.р-н., ,Красноярск г, ,Березина ул,,д. 3, , , ,;0004040040039455;РИТЕЙЛ-01Ф;;ККТ снята с регистрации;0516110012131145;Общество с ограниченной ответственностью «Эвотор ОФД»;9289000100488415;540201001;0;2;2;2;2;2;2;2;2;2;г Красноярск, ул Березина, д 3 офис 401;2
9965;26.12.2019 01:48:59;,РОССИЯ,54,Новосибирская область,Барабинский р-н ,Барабинск г , , ,Кирова ул ,, 9Д, , , ,;0002906973062740;РИТЕЙЛ-01Ф;;ККТ снята с регистрации;0126450012146988;Общество с ограниченной ответственностью «ПЕТЕР-СЕРВИС Спецтехнологии»;9282000100144842;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;29.12.2018 08:13:31;630049,РОССИЯ,54,Новосибирская область, ,Новосибирск г , , ,Красный пр-кт элем. улично-дорожн.сети,,д. 186, , , ,;0002886556022026;РИТЕЙЛ-01Ф;;ККТ снята с регистрации;0275120012155515;Общество с ограниченной ответственностью «ПЕТЕР-СЕРВИС Спецтехнологии»;9282000100057214;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;25.11.2018 05:29:15;630088,РОССИЯ,54,Новосибирская область, ,Новосибирск г , , ,Петухова ул ,, 73, , , ,;0002816143042715;ШТРИХ-ЛАЙТ-01Ф;;ККТ снята с регистрации;0167070007014511;Общество с ограниченной ответственностью «ПЕТЕР-СЕРВИС Спецтехнологии»;9282000100020582;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;21.11.2018 02:21:14;115280,РОССИЯ,77,Г.Москва,муниципальный округ Даниловский вн.тер.г., , , ,Ленинская Слобода ул,,д. 19, , , ,;0002809962026107;АТОЛ 42ФС;18.10.2022 12:00:00;ККТ перерегистрирована;00107702630842;Общество с ограниченной ответственностью «ПЕТЕР-СЕРВИС Спецтехнологии»;9960440300671637;540201001;0;2;2;2;2;1;2;2;2;2;https://6030000.ru;2
9965;08.05.2018 09:26:25;630091,РОССИЯ,54,Новосибирская область, ,Новосибирск г , , ,Крылова ул ,, 27, , , ,;0001821935049216;РР-03Ф;;ККТ снята с регистрации;0170360014002155;Общество с ограниченной ответственностью «Ярус»;9282000100022818;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;10.05.2018 07:22:22;630032,РОССИЯ,54,Новосибирская область, ,Новосибирск г , , ,Котовского ул ,, 10, , , ,;0001818729027781;ШТРИХ-ФР-01Ф;;ККТ снята с регистрации;0558750002050182;Общество с ограниченной ответственностью «ПЕТЕР-СЕРВИС Спецтехнологии»;9284000100263898;540201001;0;2;2;2;2;2;2;2;2;2;оптика;2
9965;11.05.2018 01:07:34;660037,РОССИЯ,24,Красноярский край, ,Красноярск г , , ,Мичурина ул ,, 2, , , ,;0001806748008913;РИТЕЙЛ-01Ф;;ККТ снята с регистрации;0538550012131150;Общество с ограниченной ответственностью «ПЕТЕР-СЕРВИС Спецтехнологии»;9288000100022322;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;07.05.2018 07:20:12;660021,РОССИЯ,24,Красноярский край,город Красноярск г.о., ,Красноярск г, ,Ленина ул,,д. 148, , , ,;0001805288034832;РИТЕЙЛ-01Ф;08.03.2022 12:00:00;ККТ перерегистрирована;0559070012131138;Общество с ограниченной ответственностью «Эвотор ОФД»;9282440300937339;540201001;0;2;2;2;2;2;2;2;2;2;660021 г. Красноярск, ул Ленина, д 148;2
9965;11.05.2018 12:35:14;660021,РОССИЯ,24,Красноярский край, ,Красноярск г г.п., , ,Карла Маркса ул элем. улично-дорожн.сети,,д. 157, , , ,;0001802966051838;РИТЕЙЛ-01Ф;05.03.2022 12:00:00;ККТ перерегистрирована;0533770012131108;Общество с ограниченной ответственностью «Эвотор ОФД»;9282440300937476;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;11.05.2018 01:25:06;660125,РОССИЯ,24,Красноярский край, ,Красноярск г , , ,Водопьянова ул элем. улично-дорожн.сети,,д. 11, , , ,;0001802882043616;РИТЕЙЛ-01Ф;;ККТ снята с регистрации;0161240012131182;Общество с ограниченной ответственностью «ПЕТЕР-СЕРВИС Спецтехнологии»;9289000100488152;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;15.05.2018 01:30:49;660077,РОССИЯ,24,Красноярский край, ,Красноярск г , , ,Батурина ул ,, 10, , , ,;0001802787063784;РИТЕЙЛ-01Ф;;ККТ снята с регистрации;0176200012131146;Общество с ограниченной ответственностью «ПЕТЕР-СЕРВИС Спецтехнологии»;9288000100022288;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;14.05.2018 08:29:35;660079,РОССИЯ,24,Красноярский край,город Красноярск м.р-н., ,Красноярск г, ,60 лет Октября ул,,д. 108, , , ,;0001802449003970;РИТЕЙЛ-01Ф;08.03.2022 12:00:00;ККТ перерегистрирована;0179180012131123;Общество с ограниченной ответственностью «Эвотор ОФД»;9282440300936026;540201001;0;2;2;2;2;2;2;2;2;2;660079 г Красноярск, ул 60 лет Октября, д 108 аптека;2
9965;10.07.2019 05:57:13;633340,РОССИЯ,54,Новосибирская область,Болотнинский р-н ,Болотное г , , ,Ленина ул ,, 19, , , ,;0001721256062403;РР-03Ф;;ККТ снята с регистрации;0030580014001903;Общество с ограниченной ответственностью «ПЕТЕР-СЕРВИС Спецтехнологии»;9282000100022076;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;20.02.2018 09:00:28;630049,РОССИЯ,54,Новосибирская область,город Новосибирск г.о., ,Новосибирск г, ,Линейная ул,,д. 31А, , , ,;0001668617013892;РР-03Ф;;ККТ снята с регистрации;0297100014003294;Общество с ограниченной ответственностью «Эвотор ОФД»;8710000101728514;540201001;0;2;2;2;2;2;2;2;2;2;630049, г Новосибирск, ул Линейная, д 31А;2
9965;15.02.2018 02:23:12;632201,РОССИЯ,54,Новосибирская область,Чановский р-н м.р-н., ,Чаны рп н.п., ,Заводская ул элем. улично-дорожн.сети,,д. 17, , , ,;0001663828012203;РР-03Ф;26.01.2023 12:00:00;ККТ перерегистрирована;0606120014002995;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300684901;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;28.12.2017 09:15:51;,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Титова ул элем. улично-дорожн.сети,,д. 1, , , ,;0001578925002659;АТОЛ FPrint-22ПТК;22.09.2022 12:00:00;ККТ перерегистрирована;00106308592892;Общество с ограниченной ответственностью «Эвотор ОФД»;9282440300935587;540201001;0;2;2;2;2;2;2;2;2;2;Торговый зал;2
9965;07.02.2020 05:54:20;654006,РОССИЯ,42,Кемеровская область - Кузбасс, ,Новокузнецк г г.п.,Центральный р-н н.п., ,Доз ул элем. улично-дорожн.сети,,д. 10А, , , ,;0004338311019884;РИТЕЙЛ-01Ф;01.09.2022 12:00:00;ККТ перерегистрирована;0251020012129846;Общество с ограниченной ответственностью «Эвотор ОФД»;9282440300935339;540201001;0;2;2;2;2;2;2;2;2;2;г Новокузнецк, р-н Центральный, ул Доз, д 10А  аптека;2
9965;28.12.2018 07:02:12;630075,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Богдана Хмельницкого ул элем. улично-дорожн.сети,,д. 18, , , ,;0002879538047202;РИТЕЙЛ-01Ф;14.10.2022 12:00:00;ККТ перерегистрирована;0335540012131188;Общество с ограниченной ответственностью «Эвотор ОФД»;9282440300623822;540201001;0;2;2;2;2;2;2;2;2;2;Новосибирская обл, г Новосибирск, ул Богдана Хмельницкого, д 18;2
9965;18.12.2018 10:40:53;633635,РОССИЯ,54,Новосибирская область,Сузунский м.р-н.,Битковский сельсовет с.п.,Битки с, ,Ленина ул,,зд. 22А, , , ,;0002842279017130;РИТЕЙЛ-01Ф;19.10.2022 12:00:00;ККТ перерегистрирована;0292490012146986;Общество с ограниченной ответственностью «Эвотор ОФД»;9288000100023344;540201001;0;2;2;2;2;2;2;2;2;2;633635, Новосибирская обл, Сузунский р-н, село Битки, ул Ленина, зд 22А, аптека;2
9965;15.07.2019 01:44:07;630075,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Богдана Хмельницкого ул элем. улично-дорожн.сети,,д. 18, , , ,;0002564223007290;АТОЛ FPrint-22ПТК;28.05.2022 12:00:00;ККТ перерегистрирована;00106307353013;Общество с ограниченной ответственностью «Эвотор ОФД»;9280440300832121;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;;,РОССИЯ,54,Новосибирская область, ,Новосибирск г , , ,Красный пр-кт ,, 157/1, , , ,;0002974596057452;АТОЛ FPrint-22ПТК;;Отказ по заявлению;00106307359320;Общество с ограниченной ответственностью «ПЕТЕР-СЕРВИС Спецтехнологии»;8710000101711663;540201001;0;2;2;2;2;2;2;2;2;2;аптека;
9965;01.06.2020 07:48:02;630136,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Широкая ул элем. улично-дорожн.сети,,д. 113/2, , , ,;0004536673019114;РИТЕЙЛ-01Ф;15.10.2022 12:00:00;ККТ перерегистрирована;0035190012144134;Общество с ограниченной ответственностью «Эвотор ОФД»;9288000100023366;540201001;0;2;2;2;2;2;2;2;2;2;г Новосибирск, ул Широкая, д 113/2 аптека;2
9965;06.12.2019 07:24:56;630048,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Титова ул элем. улично-дорожн.сети,,д. 1, , , ,;0004210415065097;РИТЕЙЛ-01Ф;10.06.2022 12:00:00;ККТ перерегистрирована;0315710012155219;Общество с ограниченной ответственностью «Эвотор ОФД»;9280440300836258;540201001;0;2;2;2;2;2;2;2;2;2;г Новосибирск, ул Титова, д 1  Оптика;2
9965;;630099,РОССИЯ,54,Новосибирская область, ,Новосибирск г , , ,Депутатская ул ,, 46, , , ,;0002703957039490;ШТРИХ-ЛАЙТ-01Ф;;Отказ по заявлению;0181630007012633;Общество с ограниченной ответственностью "Ярус";9282000100025735;540201001;0;2;2;2;2;2;2;2;2;2;аптека;
